time,magnitude,e_magnitude,zp,e_zp,band,instrument,upperlimit,z
58947.662109375,15.419992912658778,0.12762878147638926,-48.6,0.02,tess,=-tess,False,0.00744
58947.68292236328,15.426071744378675,0.11421155530316655,-48.6,0.02,tess,=-tess,False,0.00744
58947.70379638672,15.446933496330123,0.1323800633953581,-48.6,0.02,tess,=-tess,False,0.00744
58947.724609375,15.396710449936588,0.13178399619207817,-48.6,0.02,tess,=-tess,False,0.00744
58947.74542236328,15.417386456033299,0.11540193151750883,-48.6,0.02,tess,=-tess,False,0.00744
58947.76629638672,15.404504079438569,0.12881332601176607,-48.6,0.02,tess,=-tess,False,0.00744
58947.787109375,15.417240476957996,0.1174929671641868,-48.6,0.02,tess,=-tess,False,0.00744
58947.80792236328,15.434591544038486,0.11819344172394508,-48.6,0.02,tess,=-tess,False,0.00744
58947.82879638672,15.451272567000343,0.1238684430540754,-48.6,0.02,tess,=-tess,False,0.00744
58947.849609375,15.460650389172507,0.1356534457877308,-48.6,0.02,tess,=-tess,False,0.00744
58947.87042236328,15.416846831606808,0.11156947230016641,-48.6,0.02,tess,=-tess,False,0.00744
58947.89129638672,15.44726364015889,0.12247096304836198,-48.6,0.02,tess,=-tess,False,0.00744
58947.912109375,15.426193627262421,0.12880809160801374,-48.6,0.02,tess,=-tess,False,0.00744
58947.93292236328,15.411138135451852,0.12655348289343726,-48.6,0.02,tess,=-tess,False,0.00744
58947.95379638672,15.427678089054243,0.12223217749070725,-48.6,0.02,tess,=-tess,False,0.00744
58947.974609375,15.468924518086476,0.12082729689015513,-48.6,0.02,tess,=-tess,False,0.00744
58947.99542236328,15.412597906839153,0.12688959590994126,-48.6,0.02,tess,=-tess,False,0.00744
58948.01629638672,15.410055849959349,0.11811850676311506,-48.6,0.02,tess,=-tess,False,0.00744
58948.037109375,15.446614004913124,0.13349248612031187,-48.6,0.02,tess,=-tess,False,0.00744
58948.05792236328,15.381624764574521,0.11922666342580633,-48.6,0.02,tess,=-tess,False,0.00744
58948.07879638672,15.463805657294783,0.11557597113912031,-48.6,0.02,tess,=-tess,False,0.00744
58948.099609375,15.43045714161693,0.13713737923133945,-48.6,0.02,tess,=-tess,False,0.00744
58948.12042236328,15.4301455102053,0.11603520186391998,-48.6,0.02,tess,=-tess,False,0.00744
58948.14129638672,15.411772941512718,0.12923344782391236,-48.6,0.02,tess,=-tess,False,0.00744
58948.162109375,15.429730586569072,0.11102378657089533,-48.6,0.02,tess,=-tess,False,0.00744
58948.18292236328,15.426175917315582,0.11371581043921594,-48.6,0.02,tess,=-tess,False,0.00744
58948.20379638672,15.423397625244622,0.11965315600431453,-48.6,0.02,tess,=-tess,False,0.00744
58948.224609375,15.446619827949698,0.1369207627864244,-48.6,0.02,tess,=-tess,False,0.00744
58948.24542236328,15.44961875965085,0.12761451173153204,-48.6,0.02,tess,=-tess,False,0.00744
58948.26629638672,15.43265909874425,0.11731020303922064,-48.6,0.02,tess,=-tess,False,0.00744
58948.287109375,15.443373101621438,0.1234886721808465,-48.6,0.02,tess,=-tess,False,0.00744
58948.30792236328,15.431886930827577,0.12696819053413708,-48.6,0.02,tess,=-tess,False,0.00744
58948.32879638672,15.413763456470694,0.11662639872969251,-48.6,0.02,tess,=-tess,False,0.00744
58948.349609375,15.441647953178514,0.11968711261465695,-48.6,0.02,tess,=-tess,False,0.00744
58948.37042236328,15.445316322502762,0.12055411076391129,-48.6,0.02,tess,=-tess,False,0.00744
58948.39129638672,15.454770740710892,0.1431816670573493,-48.6,0.02,tess,=-tess,False,0.00744
58948.412109375,15.400807595637028,0.11990941584276961,-48.6,0.02,tess,=-tess,False,0.00744
58948.43292236328,15.404058259581516,0.127298949026917,-48.6,0.02,tess,=-tess,False,0.00744
58948.45379638672,15.439805364118435,0.11554636795162604,-48.6,0.02,tess,=-tess,False,0.00744
58948.474609375,15.418305663591267,0.12061205768478866,-48.6,0.02,tess,=-tess,False,0.00744
58948.49542236328,15.393664170461653,0.12239037481855085,-48.6,0.02,tess,=-tess,False,0.00744
58948.51629638672,15.393853421355601,0.11778749498778021,-48.6,0.02,tess,=-tess,False,0.00744
58948.537109375,15.440641592005205,0.12853371672227404,-48.6,0.02,tess,=-tess,False,0.00744
58948.55792236328,15.438933871569995,0.13124695312092013,-48.6,0.02,tess,=-tess,False,0.00744
58948.57873535156,15.408265150258112,0.1112956792222068,-48.6,0.02,tess,=-tess,False,0.00744
58948.599548339844,15.4369174238272,0.12067274473450906,-48.6,0.02,tess,=-tess,False,0.00744
58948.62042236328,15.402620865196464,0.11531274801934872,-48.6,0.02,tess,=-tess,False,0.00744
58948.64123535156,15.43749894430896,0.12413244597910172,-48.6,0.02,tess,=-tess,False,0.00744
58948.662048339844,15.434779724295025,0.13001381569545756,-48.6,0.02,tess,=-tess,False,0.00744
58948.68292236328,15.470437140292146,0.12338699160050091,-48.6,0.02,tess,=-tess,False,0.00744
58948.70373535156,15.443937054836509,0.1188460913514267,-48.6,0.02,tess,=-tess,False,0.00744
58948.724548339844,15.432761463339284,0.11650728136575547,-48.6,0.02,tess,=-tess,False,0.00744
58948.74542236328,15.437984746695713,0.12175821629803373,-48.6,0.02,tess,=-tess,False,0.00744
58948.76623535156,15.442736741387037,0.11593003244939167,-48.6,0.02,tess,=-tess,False,0.00744
58948.787048339844,15.44287060445087,0.12228000041210749,-48.6,0.02,tess,=-tess,False,0.00744
58948.80792236328,15.419872547171497,0.1332071164994897,-48.6,0.02,tess,=-tess,False,0.00744
58948.82873535156,15.413613296143875,0.1171328136842407,-48.6,0.02,tess,=-tess,False,0.00744
58948.849548339844,15.449924489657565,0.13605620748737707,-48.6,0.02,tess,=-tess,False,0.00744
58948.87042236328,15.423966977742372,0.13150461444649134,-48.6,0.02,tess,=-tess,False,0.00744
58948.89123535156,15.457113722988664,0.14103198048829363,-48.6,0.02,tess,=-tess,False,0.00744
58948.912048339844,15.418360634308977,0.1311012987515492,-48.6,0.02,tess,=-tess,False,0.00744
58948.93292236328,15.415279275773045,0.12055898898834007,-48.6,0.02,tess,=-tess,False,0.00744
58948.95373535156,15.398488347563603,0.13641746595825896,-48.6,0.02,tess,=-tess,False,0.00744
58948.974548339844,15.433077250233897,0.1447751997699894,-48.6,0.02,tess,=-tess,False,0.00744
58948.99542236328,15.435810862424606,0.12897444378350756,-48.6,0.02,tess,=-tess,False,0.00744
58949.01623535156,15.384686559465706,0.12116648743318041,-48.6,0.02,tess,=-tess,False,0.00744
58949.037048339844,15.381439242647536,0.12745064724890615,-48.6,0.02,tess,=-tess,False,0.00744
58949.05792236328,15.407810921647481,0.12249309014204714,-48.6,0.02,tess,=-tess,False,0.00744
58949.07873535156,15.45728848238427,0.1281029516589781,-48.6,0.02,tess,=-tess,False,0.00744
58949.099548339844,15.441833722220254,0.1509906668191297,-48.6,0.02,tess,=-tess,False,0.00744
58949.12042236328,15.426500804736648,0.16463916049411972,-48.6,0.02,tess,=-tess,False,0.00744
58949.14123535156,15.430099887233396,0.1266310933538614,-48.6,0.02,tess,=-tess,False,0.00744
58949.162048339844,15.447189790949695,0.12398691021877396,-48.6,0.02,tess,=-tess,False,0.00744
58949.18292236328,15.427815526082608,0.1535857190501524,-48.6,0.02,tess,=-tess,False,0.00744
58949.20373535156,15.452900587909117,0.13141605357390954,-48.6,0.02,tess,=-tess,False,0.00744
58949.224548339844,15.453040365982925,0.15529838276782806,-48.6,0.02,tess,=-tess,False,0.00744
58949.24542236328,15.41705420092777,0.11712210566737381,-48.6,0.02,tess,=-tess,False,0.00744
58949.26623535156,15.40642114027904,0.14290374870020894,-48.6,0.02,tess,=-tess,False,0.00744
58949.287048339844,15.46120365655879,0.14405972219973356,-48.6,0.02,tess,=-tess,False,0.00744
58949.30792236328,15.404504489468252,0.13708132834508155,-48.6,0.02,tess,=-tess,False,0.00744
58949.32873535156,15.407049118831948,0.12836914493280513,-48.6,0.02,tess,=-tess,False,0.00744
58949.349548339844,15.450585286369765,0.1774533901027923,-48.6,0.02,tess,=-tess,False,0.00744
58949.37042236328,15.47103651013558,0.17746297766934752,-48.6,0.02,tess,=-tess,False,0.00744
58949.412048339844,15.40478200059733,0.140840369411355,-48.6,0.02,tess,=-tess,False,0.00744
58949.43292236328,15.434554793259661,0.13310537454253563,-48.6,0.02,tess,=-tess,False,0.00744
58949.45373535156,15.390029806278587,0.13522100906072038,-48.6,0.02,tess,=-tess,False,0.00744
58949.474548339844,15.405495930521116,0.13697489178280034,-48.6,0.02,tess,=-tess,False,0.00744
58949.49542236328,15.343879256541113,0.12609546610950226,-48.6,0.02,tess,=-tess,False,0.00744
58949.51623535156,15.365779894834247,0.123048388596072,-48.6,0.02,tess,=-tess,False,0.00744
58949.537048339844,15.40601485765433,0.136399384862536,-48.6,0.02,tess,=-tess,False,0.00744
58949.55792236328,15.413792549454019,0.12897050457882173,-48.6,0.02,tess,=-tess,False,0.00744
58949.57873535156,15.386110860090088,0.1277383721366171,-48.6,0.02,tess,=-tess,False,0.00744
58949.599548339844,15.411804463719847,0.14000434574278198,-48.6,0.02,tess,=-tess,False,0.00744
58949.62042236328,15.387205450578188,0.13169722914231233,-48.6,0.02,tess,=-tess,False,0.00744
58949.64123535156,15.402766224853927,0.12494959014584783,-48.6,0.02,tess,=-tess,False,0.00744
58949.662048339844,15.395321331977762,0.13787239973120727,-48.6,0.02,tess,=-tess,False,0.00744
58949.68292236328,15.422201379478626,0.13273221627398127,-48.6,0.02,tess,=-tess,False,0.00744
58949.70373535156,15.393635766549131,0.13137855238735477,-48.6,0.02,tess,=-tess,False,0.00744
58949.724548339844,15.382493481975587,0.11248821123810099,-48.6,0.02,tess,=-tess,False,0.00744
58949.74542236328,15.412297356071633,0.12917294432456647,-48.6,0.02,tess,=-tess,False,0.00744
58949.76623535156,15.400846698017258,0.13647046683850117,-48.6,0.02,tess,=-tess,False,0.00744
58949.787048339844,15.395604466822462,0.13821803176771108,-48.6,0.02,tess,=-tess,False,0.00744
58949.80792236328,15.34969886159437,0.12828329326433618,-48.6,0.02,tess,=-tess,False,0.00744
58949.82873535156,15.350794703871385,0.12268110927980075,-48.6,0.02,tess,=-tess,False,0.00744
58949.849548339844,15.372541379353695,0.11877224267424887,-48.6,0.02,tess,=-tess,False,0.00744
58949.87042236328,15.373092972021409,0.12321868445140419,-48.6,0.02,tess,=-tess,False,0.00744
58949.89123535156,15.377339213942506,0.12691026233965877,-48.6,0.02,tess,=-tess,False,0.00744
58949.912048339844,15.361149176043533,0.1274319978234763,-48.6,0.02,tess,=-tess,False,0.00744
58949.93292236328,15.390912551206938,0.12114000449302692,-48.6,0.02,tess,=-tess,False,0.00744
58949.95373535156,15.35114792999058,0.11709739675762981,-48.6,0.02,tess,=-tess,False,0.00744
58949.974548339844,15.378302120634771,0.12134432171771356,-48.6,0.02,tess,=-tess,False,0.00744
58949.99542236328,15.400376538248024,0.13364353741562954,-48.6,0.02,tess,=-tess,False,0.00744
58950.01623535156,15.359466336863061,0.12202261350784185,-48.6,0.02,tess,=-tess,False,0.00744
58950.037048339844,15.375763704840711,0.11152505450449954,-48.6,0.02,tess,=-tess,False,0.00744
58950.05792236328,15.391230086149054,0.1414843163864362,-48.6,0.02,tess,=-tess,False,0.00744
58950.07873535156,15.3703118452509,0.13365200919966622,-48.6,0.02,tess,=-tess,False,0.00744
58950.099548339844,15.380231250792832,0.12658745152937703,-48.6,0.02,tess,=-tess,False,0.00744
58950.12042236328,15.376645808981802,0.13836963129751365,-48.6,0.02,tess,=-tess,False,0.00744
58950.14123535156,15.358291768515262,0.11899840511966477,-48.6,0.02,tess,=-tess,False,0.00744
58950.162048339844,15.38578267424519,0.12528723145954865,-48.6,0.02,tess,=-tess,False,0.00744
58950.18292236328,15.354051799674806,0.13140484291320115,-48.6,0.02,tess,=-tess,False,0.00744
58950.20373535156,15.40239373279975,0.1331012088369778,-48.6,0.02,tess,=-tess,False,0.00744
58950.224548339844,15.382610169214194,0.127797003573337,-48.6,0.02,tess,=-tess,False,0.00744
58950.24542236328,15.374259132957015,0.12763834731548834,-48.6,0.02,tess,=-tess,False,0.00744
58950.26623535156,15.38875209038018,0.11363357007676875,-48.6,0.02,tess,=-tess,False,0.00744
58950.287048339844,15.393899833959338,0.1307922263276051,-48.6,0.02,tess,=-tess,False,0.00744
58950.30792236328,15.400639188246355,0.14501169618789614,-48.6,0.02,tess,=-tess,False,0.00744
58950.32873535156,15.400992519066355,0.1447600104394244,-48.6,0.02,tess,=-tess,False,0.00744
58950.349548339844,15.36307157949335,0.13159855698900638,-48.6,0.02,tess,=-tess,False,0.00744
58950.37042236328,15.371818295808506,0.12227616730352801,-48.6,0.02,tess,=-tess,False,0.00744
58950.39123535156,15.389338612375866,0.12702398544106458,-48.6,0.02,tess,=-tess,False,0.00744
58950.412048339844,15.390522753173785,0.13194307062000835,-48.6,0.02,tess,=-tess,False,0.00744
58950.432861328125,15.365192657050253,0.12288523497390594,-48.6,0.02,tess,=-tess,False,0.00744
58950.453674316406,15.374099023343437,0.13810127656555043,-48.6,0.02,tess,=-tess,False,0.00744
58950.474548339844,15.39444707102533,0.14230834397269534,-48.6,0.02,tess,=-tess,False,0.00744
58950.495361328125,15.38029811854948,0.12593225420129484,-48.6,0.02,tess,=-tess,False,0.00744
58950.516174316406,15.390484769087873,0.14034772585217462,-48.6,0.02,tess,=-tess,False,0.00744
58950.537048339844,15.364385175903418,0.13290147331062094,-48.6,0.02,tess,=-tess,False,0.00744
58950.557861328125,15.383105843860058,0.14384029002188883,-48.6,0.02,tess,=-tess,False,0.00744
58950.578674316406,15.39044056946165,0.12993890767174993,-48.6,0.02,tess,=-tess,False,0.00744
58950.599548339844,15.365293872665013,0.13784084935991134,-48.6,0.02,tess,=-tess,False,0.00744
58950.620361328125,15.35786428042557,0.14996586293627073,-48.6,0.02,tess,=-tess,False,0.00744
58950.641174316406,15.370776649157023,0.12194750347430737,-48.6,0.02,tess,=-tess,False,0.00744
58950.662048339844,15.366130727750846,0.12158321954603916,-48.6,0.02,tess,=-tess,False,0.00744
58950.682861328125,15.341685084604023,0.13941962386397902,-48.6,0.02,tess,=-tess,False,0.00744
58950.703674316406,15.35692484343103,0.1222941078128203,-48.6,0.02,tess,=-tess,False,0.00744
58950.724548339844,15.362114316814209,0.13251430300547956,-48.6,0.02,tess,=-tess,False,0.00744
58950.745361328125,15.349966090579969,0.12238183157182816,-48.6,0.02,tess,=-tess,False,0.00744
58950.766174316406,15.365300593059326,0.14573807627313837,-48.6,0.02,tess,=-tess,False,0.00744
58950.787048339844,15.371397049343667,0.13493446599312137,-48.6,0.02,tess,=-tess,False,0.00744
58950.807861328125,15.347324858343505,0.12665925334254471,-48.6,0.02,tess,=-tess,False,0.00744
58950.828674316406,15.357195478590215,0.12973915814498405,-48.6,0.02,tess,=-tess,False,0.00744
58950.849548339844,15.370657276046973,0.13344534681259254,-48.6,0.02,tess,=-tess,False,0.00744
58950.870361328125,15.351531276568338,0.1402650541678059,-48.6,0.02,tess,=-tess,False,0.00744
58950.891174316406,15.347874961976228,0.13580064353963797,-48.6,0.02,tess,=-tess,False,0.00744
58950.912048339844,15.362037380086383,0.11966807361370063,-48.6,0.02,tess,=-tess,False,0.00744
58950.932861328125,15.33785802263713,0.12772063215490137,-48.6,0.02,tess,=-tess,False,0.00744
58950.953674316406,15.366101855912518,0.13838374120161576,-48.6,0.02,tess,=-tess,False,0.00744
58950.974548339844,15.368901547457217,0.14383217685843025,-48.6,0.02,tess,=-tess,False,0.00744
58950.995361328125,15.362403086570358,0.13483823294691463,-48.6,0.02,tess,=-tess,False,0.00744
58951.016174316406,15.343779266202505,0.13448993077637528,-48.6,0.02,tess,=-tess,False,0.00744
58951.037048339844,15.368193898932043,0.13914259476983948,-48.6,0.02,tess,=-tess,False,0.00744
58951.057861328125,15.369654794246117,0.1358781070147699,-48.6,0.02,tess,=-tess,False,0.00744
58951.078674316406,15.34417682199662,0.1375671454054773,-48.6,0.02,tess,=-tess,False,0.00744
58951.099548339844,15.3736448637306,0.13782105600957403,-48.6,0.02,tess,=-tess,False,0.00744
58951.120361328125,15.340130287611682,0.13431232589163386,-48.6,0.02,tess,=-tess,False,0.00744
58951.141174316406,15.33970628224917,0.1258670218209709,-48.6,0.02,tess,=-tess,False,0.00744
58951.162048339844,15.359840059278877,0.14455374046411174,-48.6,0.02,tess,=-tess,False,0.00744
58951.182861328125,15.340853952046539,0.13085521063614264,-48.6,0.02,tess,=-tess,False,0.00744
58951.203674316406,15.348761169843817,0.12502457437580808,-48.6,0.02,tess,=-tess,False,0.00744
58951.224548339844,15.338021903186103,0.12941060384892367,-48.6,0.02,tess,=-tess,False,0.00744
58951.245361328125,15.364479997942944,0.13717584612896003,-48.6,0.02,tess,=-tess,False,0.00744
58951.266174316406,15.331742350899955,0.13376913465743936,-48.6,0.02,tess,=-tess,False,0.00744
58951.287048339844,15.376038927511791,0.14071481206490452,-48.6,0.02,tess,=-tess,False,0.00744
58951.307861328125,15.392031222079133,0.14571985791734038,-48.6,0.02,tess,=-tess,False,0.00744
58951.328674316406,15.342381690617959,0.1306865262943013,-48.6,0.02,tess,=-tess,False,0.00744
58951.349548339844,15.391612355763495,0.12541888545909755,-48.6,0.02,tess,=-tess,False,0.00744
58951.370361328125,15.328381150032289,0.13075587282264467,-48.6,0.02,tess,=-tess,False,0.00744
58951.391174316406,15.365614557060571,0.15711628080627954,-48.6,0.02,tess,=-tess,False,0.00744
58951.412048339844,15.354824168415163,0.14530696569563215,-48.6,0.02,tess,=-tess,False,0.00744
58951.432861328125,15.363215339520579,0.13080368797966344,-48.6,0.02,tess,=-tess,False,0.00744
58951.453674316406,15.365956150066516,0.14472709195851913,-48.6,0.02,tess,=-tess,False,0.00744
58951.474548339844,15.384937870166926,0.14183003210622683,-48.6,0.02,tess,=-tess,False,0.00744
58951.495361328125,15.379965168293795,0.1394487578197813,-48.6,0.02,tess,=-tess,False,0.00744
58951.516174316406,15.341945496042062,0.12641389906669467,-48.6,0.02,tess,=-tess,False,0.00744
58951.537048339844,15.35152125064534,0.13888623016429033,-48.6,0.02,tess,=-tess,False,0.00744
58951.557861328125,15.38662328004479,0.15346101681357896,-48.6,0.02,tess,=-tess,False,0.00744
58951.578674316406,15.327709728938697,0.14004410730049344,-48.6,0.02,tess,=-tess,False,0.00744
58951.599548339844,15.369576377123192,0.14358736986272003,-48.6,0.02,tess,=-tess,False,0.00744
58951.620361328125,15.330709548290027,0.13199938245272527,-48.6,0.02,tess,=-tess,False,0.00744
58951.641174316406,15.314232703361498,0.1365401016891465,-48.6,0.02,tess,=-tess,False,0.00744
58951.662048339844,15.351432235974897,0.14339527481074232,-48.6,0.02,tess,=-tess,False,0.00744
58951.682861328125,15.35568224119906,0.13028756169587394,-48.6,0.02,tess,=-tess,False,0.00744
58951.703674316406,15.373613632660577,0.1446892659748978,-48.6,0.02,tess,=-tess,False,0.00744
58951.724548339844,15.355373393036302,0.12448786117189903,-48.6,0.02,tess,=-tess,False,0.00744
58951.745361328125,15.339680322746194,0.1357939395687738,-48.6,0.02,tess,=-tess,False,0.00744
58951.766174316406,15.355479613415936,0.14551960555770627,-48.6,0.02,tess,=-tess,False,0.00744
58951.787048339844,15.356834909747391,0.11878164156974164,-48.6,0.02,tess,=-tess,False,0.00744
58951.807861328125,15.317096071565558,0.13271838189272894,-48.6,0.02,tess,=-tess,False,0.00744
58951.828674316406,15.35656662590064,0.1416615077763924,-48.6,0.02,tess,=-tess,False,0.00744
58951.849548339844,15.355149057034385,0.12888944310933056,-48.6,0.02,tess,=-tess,False,0.00744
58951.870361328125,15.327088893520028,0.14347593855455476,-48.6,0.02,tess,=-tess,False,0.00744
58951.891174316406,15.353191236421113,0.1457888990652312,-48.6,0.02,tess,=-tess,False,0.00744
58951.912048339844,15.35214800101306,0.1413022914293195,-48.6,0.02,tess,=-tess,False,0.00744
58951.932861328125,15.327254547333819,0.13659500221142054,-48.6,0.02,tess,=-tess,False,0.00744
58951.953674316406,15.354756857585027,0.14232940901933658,-48.6,0.02,tess,=-tess,False,0.00744
58951.974548339844,15.346435288266214,0.13533134972339445,-48.6,0.02,tess,=-tess,False,0.00744
58951.995361328125,15.33938773719271,0.12253620386908859,-48.6,0.02,tess,=-tess,False,0.00744
58952.016174316406,15.363932736174796,0.13358237835376813,-48.6,0.02,tess,=-tess,False,0.00744
58952.037048339844,15.330733176560297,0.14946083286938563,-48.6,0.02,tess,=-tess,False,0.00744
58952.05780029297,15.36765385377398,0.13261293613299438,-48.6,0.02,tess,=-tess,False,0.00744
58952.078674316406,15.34354006427021,0.14760540663421048,-48.6,0.02,tess,=-tess,False,0.00744
58952.09948730469,15.34228039815061,0.14922521525303334,-48.6,0.02,tess,=-tess,False,0.00744
58952.12030029297,15.33802994382787,0.14650881255668763,-48.6,0.02,tess,=-tess,False,0.00744
58952.141174316406,15.3532582021306,0.15748759600971218,-48.6,0.02,tess,=-tess,False,0.00744
58952.16198730469,15.379395740456824,0.16596744312949877,-48.6,0.02,tess,=-tess,False,0.00744
58952.18280029297,15.369721965682418,0.17005963931606802,-48.6,0.02,tess,=-tess,False,0.00744
58952.203674316406,15.33144208113477,0.1796823412047795,-48.6,0.02,tess,=-tess,False,0.00744
58952.22448730469,15.37099967190657,0.18567778466066884,-48.6,0.02,tess,=-tess,False,0.00744
58952.24530029297,15.326342736915484,0.16367472722019413,-48.6,0.02,tess,=-tess,False,0.00744
58952.266174316406,15.31262692707806,0.1532549825143027,-48.6,0.02,tess,=-tess,False,0.00744
58952.28698730469,15.350620128351242,0.15585777416328025,-48.6,0.02,tess,=-tess,False,0.00744
58952.30780029297,15.366487566401403,0.170847014024473,-48.6,0.02,tess,=-tess,False,0.00744
58952.328674316406,15.351204724033844,0.1535483612968931,-48.6,0.02,tess,=-tess,False,0.00744
58952.34948730469,15.33912703388279,0.15242288032061993,-48.6,0.02,tess,=-tess,False,0.00744
58952.37030029297,15.34660471903061,0.16112219975052755,-48.6,0.02,tess,=-tess,False,0.00744
58952.391174316406,15.344707274480827,0.15560036023384138,-48.6,0.02,tess,=-tess,False,0.00744
58952.41198730469,15.361610853713202,0.15143406944177598,-48.6,0.02,tess,=-tess,False,0.00744
58952.43280029297,15.373589168619425,0.15721275032735896,-48.6,0.02,tess,=-tess,False,0.00744
58952.453674316406,15.338097812053277,0.14265434976883018,-48.6,0.02,tess,=-tess,False,0.00744
58952.47448730469,15.32760168118155,0.15245927597551776,-48.6,0.02,tess,=-tess,False,0.00744
58952.49530029297,15.364117510338964,0.15732772883475427,-48.6,0.02,tess,=-tess,False,0.00744
58952.516174316406,15.361616359835718,0.14932061152602955,-48.6,0.02,tess,=-tess,False,0.00744
58952.53698730469,15.361414015909968,0.16013991359090168,-48.6,0.02,tess,=-tess,False,0.00744
58952.55780029297,15.359162945707062,0.14790711440739332,-48.6,0.02,tess,=-tess,False,0.00744
58952.578674316406,15.352855051274718,0.1383129508686263,-48.6,0.02,tess,=-tess,False,0.00744
58952.59948730469,15.376067393845537,0.16353235077465533,-48.6,0.02,tess,=-tess,False,0.00744
58952.62030029297,15.358586064580887,0.15716561207826157,-48.6,0.02,tess,=-tess,False,0.00744
58952.641174316406,15.360410159470419,0.15834343373628842,-48.6,0.02,tess,=-tess,False,0.00744
58952.66198730469,15.328098225414564,0.13998081144012303,-48.6,0.02,tess,=-tess,False,0.00744
58952.68280029297,15.330354791556145,0.146724326335333,-48.6,0.02,tess,=-tess,False,0.00744
58952.703674316406,15.359035075399486,0.1527189767373962,-48.6,0.02,tess,=-tess,False,0.00744
58952.72448730469,15.369349397789842,0.16194580002516187,-48.6,0.02,tess,=-tess,False,0.00744
58952.74530029297,15.330813235866927,0.15282810057082047,-48.6,0.02,tess,=-tess,False,0.00744
58952.766174316406,15.339676752095762,0.16038224396476877,-48.6,0.02,tess,=-tess,False,0.00744
58952.78698730469,15.352530342028357,0.14240249839657396,-48.6,0.02,tess,=-tess,False,0.00744
58952.80780029297,15.331673507735774,0.15081622965400054,-48.6,0.02,tess,=-tess,False,0.00744
58952.828674316406,15.366408711188335,0.15730460379507688,-48.6,0.02,tess,=-tess,False,0.00744
58952.84948730469,15.333195712897156,0.14512692017994266,-48.6,0.02,tess,=-tess,False,0.00744
58952.87030029297,15.35886221182689,0.15399136110169914,-48.6,0.02,tess,=-tess,False,0.00744
58952.891174316406,15.34345056901541,0.14984468718118532,-48.6,0.02,tess,=-tess,False,0.00744
58952.91198730469,15.29206189235918,0.1393478355448803,-48.6,0.02,tess,=-tess,False,0.00744
58952.93280029297,15.334122808789171,0.15655521171425452,-48.6,0.02,tess,=-tess,False,0.00744
58952.953674316406,15.355218417504974,0.16938188767140958,-48.6,0.02,tess,=-tess,False,0.00744
58952.97448730469,15.320174236229239,0.15842582352938211,-48.6,0.02,tess,=-tess,False,0.00744
58952.99530029297,15.338879380024494,0.175649031809113,-48.6,0.02,tess,=-tess,False,0.00744
58953.016174316406,15.315431060135836,0.15813230100968242,-48.6,0.02,tess,=-tess,False,0.00744
58953.03698730469,15.356220723872564,0.16148069041441862,-48.6,0.02,tess,=-tess,False,0.00744
58953.05780029297,15.358429251666747,0.1707836017892252,-48.6,0.02,tess,=-tess,False,0.00744
58953.078674316406,15.339354923845331,0.1624210069324189,-48.6,0.02,tess,=-tess,False,0.00744
58953.09948730469,15.334975265232174,0.14942324185490688,-48.6,0.02,tess,=-tess,False,0.00744
58953.12030029297,15.309661008772713,0.15094946970061143,-48.6,0.02,tess,=-tess,False,0.00744
58953.141174316406,15.348110321109756,0.16100416990797078,-48.6,0.02,tess,=-tess,False,0.00744
58953.16198730469,15.32785824110347,0.16475938417392938,-48.6,0.02,tess,=-tess,False,0.00744
58953.18280029297,15.349817951027259,0.16312149470480877,-48.6,0.02,tess,=-tess,False,0.00744
58953.203674316406,15.357998283977496,0.1730485016854846,-48.6,0.02,tess,=-tess,False,0.00744
58953.22448730469,15.324273275552141,0.169731152804469,-48.6,0.02,tess,=-tess,False,0.00744
58953.24530029297,15.314521367016113,0.1551053145743445,-48.6,0.02,tess,=-tess,False,0.00744
58953.266174316406,15.324349200053597,0.1583879015550241,-48.6,0.02,tess,=-tess,False,0.00744
58953.28698730469,15.31289967151773,0.15392077061916926,-48.6,0.02,tess,=-tess,False,0.00744
58953.30780029297,15.359418784814942,0.15958489088047442,-48.6,0.02,tess,=-tess,False,0.00744
58953.328674316406,15.349233996023802,0.16824302867407015,-48.6,0.02,tess,=-tess,False,0.00744
58953.34948730469,15.339739336475697,0.15946539246270086,-48.6,0.02,tess,=-tess,False,0.00744
58953.37030029297,15.339142855931701,0.1733148874664123,-48.6,0.02,tess,=-tess,False,0.00744
58953.391174316406,15.329289786672609,0.16363001958328274,-48.6,0.02,tess,=-tess,False,0.00744
58953.41198730469,15.32871424625894,0.15964504106078167,-48.6,0.02,tess,=-tess,False,0.00744
58953.43280029297,15.291920211965802,0.16700923003365076,-48.6,0.02,tess,=-tess,False,0.00744
58953.453674316406,15.324379784967054,0.17105004513241967,-48.6,0.02,tess,=-tess,False,0.00744
58953.47448730469,15.324669920340979,0.17272203214286555,-48.6,0.02,tess,=-tess,False,0.00744
58953.49530029297,15.340082980612667,0.16515338584711917,-48.6,0.02,tess,=-tess,False,0.00744
58953.51611328125,15.315100851551644,0.17594864107561536,-48.6,0.02,tess,=-tess,False,0.00744
58953.53692626953,15.351851410475973,0.17166503969294594,-48.6,0.02,tess,=-tess,False,0.00744
58953.55780029297,15.332142264657989,0.16863765347766663,-48.6,0.02,tess,=-tess,False,0.00744
58953.57861328125,15.325675641998316,0.17025692908908546,-48.6,0.02,tess,=-tess,False,0.00744
58953.59942626953,15.321411922034335,0.16571011068536212,-48.6,0.02,tess,=-tess,False,0.00744
